sparsity size,coverage rate,avg length,method,F1 score
2,1.0,165.3120990897244,MLE,0.4
2,1.0,209.36498442486004,Data splitting,0.8
2,0.875,124.61122801735496,Naive,0.3333333333333333
2,1.0,279.3334512028298,MLE,0.0
2,0.5,394.39469980315334,Data splitting,0.3333333333333333
2,1.0,160.46950043894353,Naive,0.6666666666666666
2,0.8055555555555556,234.87929342519226,MLE,0.0
2,1.0,257.30217474456566,Data splitting,0.5
2,1.0,126.81960930793504,Naive,0.0
2,0.8055555555555556,230.81419644305328,MLE,0.0
2,1.0,367.8868483326684,Data splitting,0.0
2,1.0,105.67367100676859,Naive,0.0
2,1.0,215.19798914087778,MLE,0.8
2,0.6666666666666666,211.79336167463714,Data splitting,0.5
2,1.0,129.60558834696073,Naive,1.0
2,0.9,189.2808751006437,MLE,0.5714285714285715
2,0.8888888888888888,258.9681300833388,Data splitting,0.4
2,1.0,76.20764644092156,Naive,0.6666666666666666
2,0.6666666666666666,186.84106457148243,MLE,0.0
2,0.6666666666666666,260.63964483918147,Data splitting,0.0
2,1.0,128.63157713503506,Naive,0.0
2,0.6666666666666666,255.645683193044,MLE,0.0
2,1.0,216.3432375972579,Data splitting,0.4
2,1.0,122.3166759374294,Naive,0.5
2,0.7777777777777778,159.7052296862995,MLE,0.0
2,0.8888888888888888,264.3099711627708,Data splitting,0.0
2,1.0,98.84318583757495,Naive,0.0
2,0.9166666666666666,158.6445630132781,MLE,0.5
2,0.4166666666666667,233.59667290614766,Data splitting,0.3333333333333333
2,1.0,108.14077424786366,Naive,0.0
2,1.0,194.43722785846793,MLE,0.5
2,0.9166666666666666,217.86565514784306,Data splitting,0.0
2,1.0,121.09694973305028,Naive,0.0
2,1.0,216.45448074246806,MLE,0.0
2,1.0,195.93843935171867,Data splitting,0.0
2,0.75,123.76314520372348,Naive,0.0
2,0.8888888888888888,253.62685303771298,MLE,0.0
2,0.3333333333333333,243.11938431539372,Data splitting,0.0
2,0.6666666666666666,139.7299582874143,Naive,0.0
2,1.0,191.12875325685556,MLE,0.0
2,1.0,171.09325144293635,Data splitting,1.0
2,1.0,107.03648242507491,Naive,0.6666666666666666
2,1.0,185.62218373011683,MLE,0.0
2,0.8333333333333334,284.1340164963887,Data splitting,0.0
2,1.0,91.79728759548983,Naive,0.0
2,1.0,252.87513618991815,MLE,0.2
2,0.7777777777777778,267.2302967406602,Data splitting,0.0
2,1.0,130.9983943502979,Naive,0.0
2,1.0,293.77382573092893,MLE,0.0
2,1.0,385.08128771204883,Data splitting,0.0
2,1.0,91.70883027988488,Naive,0.0
2,1.0,174.2497897803348,MLE,0.0
2,0.9047619047619048,266.08338404964775,Data splitting,0.22222222222222224
2,0.9444444444444444,99.55814156796419,Naive,0.0
2,1.0,180.9689672866384,MLE,0.0
2,0.8666666666666667,280.7428905239085,Data splitting,0.0
2,0.8333333333333334,165.20228565704133,Naive,0.0
2,0.5,179.27215435955802,MLE,0.3333333333333333
2,0.75,189.5733003877746,Data splitting,0.3333333333333333
2,0.5,85.44437776958905,Naive,0.5
5,1.0,187.91451197760122,MLE,0.0
5,0.8888888888888888,303.31326659791074,Data splitting,0.25
5,1.0,109.2266247816553,Naive,0.33333333333333337
5,0.8666666666666667,187.7437817386752,MLE,0.20000000000000004
5,0.6666666666666666,273.8680166609454,Data splitting,0.4444444444444445
5,0.7222222222222222,115.63119204257279,Naive,0.5
5,0.75,235.5125584764586,MLE,0.4615384615384615
5,0.8888888888888888,276.5151929155538,Data splitting,0.3636363636363636
5,0.9166666666666666,134.77756160773984,Naive,0.28571428571428575
5,0.8333333333333334,218.05509632686056,MLE,0.5
5,0.8,252.09163878912705,Data splitting,0.4000000000000001
5,1.0,83.90346819047083,Naive,0.33333333333333337
5,1.0,253.84647558757945,MLE,0.5
5,0.7083333333333334,263.4651830411719,Data splitting,0.6666666666666665
5,1.0,134.20071672321905,Naive,0.5714285714285715
5,1.0,233.20858715240377,MLE,0.25
5,1.0,304.83556208803185,Data splitting,0.0
5,1.0,131.611388985079,Naive,0.28571428571428575
5,1.0,213.22862265562682,MLE,0.22222222222222224
5,1.0,242.94515266091477,Data splitting,0.25
5,1.0,109.30269249731508,Naive,0.28571428571428575
5,1.0,198.72230977904795,MLE,0.20000000000000004
5,1.0,196.94024891563532,Data splitting,0.0
