complexity,coverage rate,avg length,method,F1 score
"(8,1)",0.6666666666666666,10.775604506874421,Naive,0.3076923076923077
"(8,1)",0.8888888888888888,32.71909984678303,MLE,0.28571428571428575
"(8,1)",0.8541666666666666,42.04338908322394,Data splitting,0.7368421052631579
"(8,1)",0.6666666666666666,10.701070640324089,Naive,0.3076923076923077
"(8,1)",0.9166666666666666,50.22697869817684,MLE,0.13333333333333333
"(8,1)",0.9090909090909091,58.60994074338219,Data splitting,0.5714285714285713
"(8,1)",0.6666666666666666,10.431789181376471,Naive,0.16666666666666669
"(8,1)",1.0,43.310920282348434,MLE,0.37499999999999994
"(8,1)",0.8518518518518519,47.936212586070255,Data splitting,0.5
"(8,1)",0.7777777777777778,16.0920057880986,Naive,0.28571428571428575
"(8,1)",0.7666666666666667,31.76744780828516,MLE,0.25000000000000006
"(8,1)",0.9375,37.988466953758085,Data splitting,0.4210526315789474
"(8,1)",0.8333333333333334,11.07811810132765,Naive,0.14285714285714288
"(8,1)",0.9444444444444444,34.05597643136227,MLE,0.4705882352941177
"(8,1)",0.8833333333333333,59.49803922571144,Data splitting,0.5714285714285713
"(8,1)",0.75,14.336188626418405,Naive,0.15384615384615385
"(8,1)",0.8666666666666667,28.926447304423142,MLE,0.25000000000000006
"(8,1)",0.875,46.16177409905566,Data splitting,0.3157894736842105
"(8,1)",0.7222222222222222,15.223194648667452,Naive,0.28571428571428575
"(8,1)",1.0,29.665534405074748,MLE,0.28571428571428575
"(8,1)",0.9166666666666666,59.42712622442668,Data splitting,0.5714285714285713
"(8,1)",0.6666666666666666,13.592822992001695,Naive,0.28571428571428575
"(8,1)",0.875,29.72568602785744,MLE,0.5333333333333333
"(8,1)",0.9090909090909091,52.00920571823117,Data splitting,0.36363636363636365
"(8,1)",0.5,10.409710760853713,Naive,0.16666666666666669
"(8,1)",0.9523809523809523,31.034747222739828,MLE,0.6666666666666665
"(8,1)",0.8888888888888888,46.23010887643956,Data splitting,0.6086956521739131
"(8,1)",0.8333333333333334,11.173872136747441,Naive,0.42857142857142855
"(8,1)",0.9333333333333333,31.78910783794492,MLE,0.12500000000000003
"(8,1)",0.9090909090909091,46.582305426314974,Data splitting,0.47619047619047616
"(8,1)",0.6666666666666666,10.155624772918355,Naive,0.15384615384615385
"(8,1)",0.8333333333333334,29.472948065598015,MLE,0.0
"(8,1)",0.9814814814814815,43.64749552286971,Data splitting,0.3
"(8,1)",0.6666666666666666,10.443343370485179,Naive,0.0
"(8,1)",0.9375,40.09387611881568,MLE,0.631578947368421
"(8,1)",0.9333333333333333,49.002676186577446,Data splitting,0.5714285714285713
"(8,1)",0.6666666666666666,10.61708721878557,Naive,0.16666666666666669
"(8,1)",0.9444444444444444,36.4996746380452,MLE,0.3529411764705882
"(8,1)",0.8809523809523809,32.3133653621983,Data splitting,0.33333333333333326
"(8,1)",0.8333333333333334,11.941665017265505,Naive,0.15384615384615385
"(8,1)",1.0,33.04140784060152,MLE,0.625
"(8,1)",1.0,32.820203914249,Data splitting,0.5555555555555556
"(8,1)",0.75,11.786408291395295,Naive,0.3076923076923077
"(8,1)",0.8666666666666667,45.68636239054106,MLE,0.12500000000000003
"(8,1)",0.9074074074074074,66.27653073963185,Data splitting,0.3
"(8,1)",0.6666666666666666,10.824350043317454,Naive,0.15384615384615385
"(8,1)",0.7666666666666667,39.499985412597006,MLE,0.25000000000000006
"(8,1)",0.8939393939393939,43.461017270884305,Data splitting,0.45454545454545453
"(8,1)",0.7916666666666666,12.306943402396831,Naive,0.13333333333333333
"(8,1)",0.9166666666666666,31.90241762401558,MLE,0.5333333333333333
"(8,1)",0.8055555555555556,43.18442144270452,Data splitting,0.5882352941176471
"(8,1)",0.5,10.559527912285011,Naive,0.16666666666666669
"(8,1)",0.8055555555555556,36.16300969220825,MLE,0.23529411764705885
"(8,1)",0.9166666666666666,39.93466426095283,Data splitting,0.5714285714285713
"(8,1)",0.8,16.95057194288362,Naive,0.25000000000000006
"(8,2)",0.76,33.06793612999488,MLE,0.25000000000000006
"(8,2)",0.8,47.82283545432957,Data splitting,0.2222222222222222
"(8,2)",0.6,9.793448841336176,Naive,0.15384615384615385
"(8,2)",0.9333333333333333,29.1399166450197,MLE,0.14285714285714288
"(8,2)",0.8666666666666667,41.56658934950202,Data splitting,0.3529411764705882
"(8,2)",0.6,9.370328343349488,Naive,0.0
"(8,2)",0.92,40.31873437169643,MLE,0.5000000000000001
"(8,2)",0.92,64.64287676475587,Data splitting,0.761904761904762
"(8,2)",0.6,18.90853355680422,Naive,0.28571428571428575
"(8,2)",0.95,32.26783295545133,MLE,0.26666666666666666
"(8,2)",0.9142857142857143,43.81704061180817,Data splitting,0.4444444444444444
"(8,2)",0.8,22.50335831989285,Naive,0.37499999999999994
"(8,2)",0.92,38.21146177925016,MLE,0.25000000000000006
"(8,2)",0.8666666666666667,30.50544292436079,Data splitting,0.3529411764705882
"(8,2)",0.5333333333333333,17.8545442159439,Naive,0.0
"(8,2)",0.88,31.726384789240466,MLE,0.37499999999999994
"(8,2)",0.8888888888888888,58.02283173132017,Data splitting,0.39999999999999997
"(8,2)",0.68,26.021853974120788,Naive,0.37499999999999994
"(8,2)",0.92,33.80802302872664,MLE,0.5000000000000001
"(8,2)",0.9428571428571428,32.048801281488814,Data splitting,0.4444444444444444
"(8,2)",0.8,11.16328241771944,Naive,0.15384615384615385
