Index,target,LCB,UCB,TP,sparsity size,F1,Method
0.0,-0.009436141795728919,-52.260056537772755,318.62855946806707,False,2.0,0.3076923076923077,MLE
0.0,-0.008424255890172531,-50.717670317066435,257.9411992473524,False,2.0,0.3076923076923077,MLE
0.0,-0.004234542878486823,-23.893982340030774,126.52684125677796,False,2.0,0.3076923076923077,MLE
0.0,0.020128446129023918,-1132.0979897336915,19.63519469323319,False,2.0,0.3076923076923077,MLE
0.0,0.0012001626086362393,194.35677149794265,1356.610892955316,False,2.0,0.3076923076923077,MLE
0.0,-0.010008908259082065,-1004.2331622225954,-183.13915726924319,False,2.0,0.3076923076923077,MLE
0.0,0.0049121400557060385,34.23323561636511,342.0847737389635,False,2.0,0.3076923076923077,MLE
0.0,-0.0007164887174438573,-50.135738471297515,8.984901817183246,False,2.0,0.3076923076923077,MLE
0.0,-0.0002944663701248778,65.01933306390825,454.9923487062201,False,2.0,0.3076923076923077,MLE
0.0,-0.0003779014093602786,22.389263080465668,351.96763408096024,False,2.0,0.3076923076923077,MLE
0.0,-0.00015708275321900432,-7.468128373762454,155.84446671645284,False,2.0,0.3076923076923077,MLE
0.0,-0.0011352637807699212,-1611.6833705548947,-418.3500233396811,False,2.0,0.3076923076923077,MLE
0.0,0.0019188709018719736,706.859924507734,1885.0490332856343,False,2.0,0.3076923076923077,MLE
0.0,0.0018336189276834968,-1287.8909806022048,-463.29614383149976,False,2.0,0.3076923076923077,MLE
0.0,-0.002752336910446303,85.78270365823423,382.96683421451155,False,2.0,0.3076923076923077,MLE
0.0,0.0006500255701315208,-39.302092104106514,9.88332853335067,False,2.0,0.3076923076923077,MLE
0.0,-0.6421878027794067,-122.51125480805001,285.46647360440613,True,2.0,0.3076923076923077,MLE
0.0,0.8712979387141605,-101.03433992776658,223.1850550261124,True,2.0,0.3076923076923077,MLE
0.0,-0.7322547365087764,-46.679089059634094,105.6948965012921,True,2.0,0.3076923076923077,MLE
0.0,0.386578584467065,-741.9074241414271,314.70256277434487,True,2.0,0.3076923076923077,MLE
0.0,-0.3876537316243801,-301.7409665102187,661.0397880245216,True,2.0,0.3076923076923077,MLE
0.0,-1.0284578246279166,-476.9672576893354,221.12183884888395,True,2.0,0.3076923076923077,MLE
0.0,-0.6949830696171738,-84.18041004463463,188.6420562446841,True,2.0,0.3076923076923077,MLE
0.0,-0.7822614512906655,-32.62068748125391,13.238490544259676,True,2.0,0.3076923076923077,MLE
0.0,-0.0018551986486055902,-96.0920442784473,350.5318896682242,False,2.0,0.3076923076923077,MLE
0.0,-0.0013218926780401877,-76.00623895912045,301.99373092701046,False,2.0,0.3076923076923077,MLE
0.0,-0.0006839402443942926,-36.680140052665536,150.36403807897082,False,2.0,0.3076923076923077,MLE
0.0,0.008083701120372431,-1016.1025934390925,246.16060542707646,False,2.0,0.3076923076923077,MLE
0.0,-0.012337724711966891,-192.96830287070452,902.7109354091469,False,2.0,0.3076923076923077,MLE
0.0,0.010690647951316261,-625.9314661566577,130.32698905295433,False,2.0,0.3076923076923077,MLE
0.0,-0.004163317616576948,-88.78475352495232,203.05249874152022,False,2.0,0.3076923076923077,MLE
0.0,0.00035714493269473215,-19.09213791746266,33.516715308172934,False,2.0,0.3076923076923077,MLE
0.0,-0.006365211291574623,-132.21601566737118,155.3866458634,False,2.0,0.3076923076923077,MLE
0.0,-0.005206839403626704,-101.11777234908155,130.6244261130967,False,2.0,0.3076923076923077,MLE
0.0,-0.0024787191667263917,-47.146840768397524,61.824383198434475,False,2.0,0.3076923076923077,MLE
0.0,0.014783156210825701,-493.282113908077,398.84254691625404,False,2.0,0.3076923076923077,MLE
0.0,-0.0021236492170713704,-494.8543105201793,506.96391621785335,False,2.0,0.3076923076923077,MLE
0.0,-0.007559450926274037,-282.56897947715606,431.82671819025165,False,2.0,0.3076923076923077,MLE
0.0,0.004819490631566271,-190.0212170032423,64.91299106422662,False,2.0,0.3076923076923077,MLE
0.0,-0.0006645814712114021,-13.607358874519432,27.123903245617427,False,2.0,0.3076923076923077,MLE
0.0,-0.8482948568095551,-218.8783812790155,170.58199075497527,True,2.0,0.3076923076923077,MLE
0.0,0.7176798312136045,-186.76692233286698,116.79201531557268,True,2.0,0.3076923076923077,MLE
0.0,0.7489049428040999,-91.04542843314363,50.20889770757273,True,2.0,0.3076923076923077,MLE
0.0,0.9826064047213706,-587.8967617529141,457.71586971364206,True,2.0,0.3076923076923077,MLE
0.0,0.582619534439041,-117.89327451896355,900.0290163206344,True,2.0,0.3076923076923077,MLE
0.0,-0.6506227968655844,-821.4952066179142,-62.112079135152555,True,2.0,0.3076923076923077,MLE
0.0,0.7375190148209652,59.975314319509295,352.26355288050866,True,2.0,0.3076923076923077,MLE
0.0,-0.7699728085472158,-63.83745972058,-10.294290885005868,True,2.0,0.3076923076923077,MLE
