sparsity size,coverage rate,avg length,method,F1 score
5,1.0,7.981548294939639,MLE,0.25
5,0.8888888888888888,9.390847827103384,Data splitting,0.0
5,0.3333333333333333,4.615787363654537,Naive,0.28571428571428575
5,1.0,8.011794856205906,MLE,0.20000000000000004
5,0.9523809523809523,8.821107541799133,Data splitting,0.16666666666666666
5,0.7777777777777778,4.672959527248956,Naive,0.0
5,1.0,7.867755819923303,MLE,0.20000000000000004
5,0.8888888888888888,8.540419274262256,Data splitting,0.0
5,0.7777777777777778,4.516114082137837,Naive,0.0
5,0.8333333333333334,7.76574142303275,MLE,0.0
5,0.9333333333333333,8.227378465595514,Data splitting,0.20000000000000004
5,0.6666666666666666,4.419910643820875,Naive,0.0
5,0.6666666666666666,7.840164944323273,MLE,0.4444444444444445
5,0.5555555555555556,8.522154856942958,Data splitting,0.5
5,0.8333333333333334,4.581505483591048,Naive,0.28571428571428575
5,0.8666666666666667,8.194583920749974,MLE,0.0
5,0.8666666666666667,8.214453360826175,Data splitting,0.20000000000000004
5,1.0,4.7620804424625165,Naive,0.0
5,1.0,8.071190299634296,MLE,0.22222222222222224
5,0.8666666666666667,8.590656415435683,Data splitting,0.4000000000000001
5,1.0,4.669706142611083,Naive,0.0
5,1.0,7.528816468780598,MLE,0.0
5,0.9333333333333333,8.540659461097308,Data splitting,0.20000000000000004
5,1.0,4.3820963966084685,Naive,0.0
5,1.0,7.968757652069139,MLE,0.0
5,1.0,7.92487372086018,Data splitting,0.0
5,1.0,4.580330899733966,Naive,0.0
5,1.0,7.658300993220941,MLE,0.0
5,0.9166666666666666,7.670544809911823,Data splitting,0.22222222222222224
5,0.8333333333333334,4.614250082279297,Naive,0.28571428571428575
8,1.0,7.463376457292406,MLE,0.0
8,0.9333333333333333,8.347591995577053,Data splitting,0.15384615384615385
8,1.0,4.684619592957651,Naive,0.0
8,0.75,7.828209922764276,MLE,0.3333333333333333
8,0.8333333333333334,7.808731470346308,Data splitting,0.5
8,1.0,4.5243187392974304,Naive,0.2222222222222222
8,0.8333333333333334,7.735358929770271,MLE,0.0
8,0.9166666666666666,7.818468104936602,Data splitting,0.0
8,0.8333333333333334,4.59121206287298,Naive,0.0
8,0.8888888888888888,8.061503844107314,MLE,0.0
8,1.0,9.135267593222657,Data splitting,0.0
8,1.0,4.5556195522466085,Naive,0.0
8,1.0,8.103911710899673,MLE,0.375
8,0.6666666666666666,8.096671093814544,Data splitting,0.0
8,0.8333333333333334,4.437814240982812,Naive,0.2
8,1.0,7.7734682650154605,MLE,0.14285714285714288
8,1.0,9.041052314564242,Data splitting,0.3333333333333333
8,0.8333333333333334,4.432577223693831,Naive,0.0
8,0.8333333333333334,8.006885928611686,MLE,0.16666666666666666
8,1.0,8.229934963483457,Data splitting,0.2
8,0.6666666666666666,4.739348936424204,Naive,0.2222222222222222
8,0.75,7.696187754931795,MLE,0.16666666666666666
8,0.8333333333333334,7.668910104509426,Data splitting,0.2
8,0.8333333333333334,4.477171451096945,Naive,0.16666666666666666
8,0.6666666666666666,8.080302367291738,MLE,0.0
8,0.7333333333333333,8.206523023990234,Data splitting,0.0
8,0.8333333333333334,4.488257770232912,Naive,0.0
8,1.0,7.768363366259671,MLE,0.4615384615384615
8,1.0,8.1980499750359,Data splitting,0.0
8,0.6666666666666666,4.506375777968529,Naive,0.0
10,0.9333333333333333,8.055534088259602,MLE,0.4
10,0.8888888888888888,7.862182136243472,Data splitting,0.25
10,0.5,4.464800478399682,Naive,0.16666666666666669
10,0.8333333333333334,7.785861273520218,MLE,0.14285714285714288
10,1.0,8.35790709813899,Data splitting,0.14285714285714288
10,0.6666666666666666,4.49708320863457,Naive,0.14285714285714288
10,0.8888888888888888,7.877742358752623,MLE,0.15384615384615383
10,0.8333333333333334,8.35830525369592,Data splitting,0.37499999999999994
10,0.6666666666666666,4.556767895566996,Naive,0.0
10,0.9523809523809523,7.908186628673354,MLE,0.23529411764705882
10,0.8666666666666667,8.406210126974795,Data splitting,0.26666666666666666
10,0.6666666666666666,4.736022430042623,Naive,0.18181818181818182
10,0.9629629629629629,8.053375005559301,MLE,0.3157894736842105
10,0.9047619047619048,8.41964969572999,Data splitting,0.47058823529411764
10,0.8333333333333334,4.58814509658997,Naive,0.16666666666666669
10,0.9333333333333333,7.824845358195082,MLE,0.0
10,0.7333333333333333,8.126929106178231,Data splitting,0.13333333333333333
10,0.6666666666666666,4.524330938907916,Naive,0.0
10,1.0,7.8251114604306595,MLE,0.14285714285714288
10,1.0,8.121871125607703,Data splitting,0.14285714285714288
10,0.6666666666666666,4.547993315739966,Naive,0.0
10,1.0,7.735498544986637,MLE,0.4615384615384615
10,0.8333333333333334,8.444651250211278,Data splitting,0.16666666666666669
10,1.0,4.313758017068165,Naive,0.18181818181818182
10,0.9166666666666666,7.699535824390675,MLE,0.0
10,1.0,9.051246567579026,Data splitting,0.13333333333333333
10,0.6666666666666666,4.540308689927972,Naive,0.0
10,1.0,7.921098879558196,MLE,0.3529411764705882
10,0.9166666666666666,7.95777679519023,Data splitting,0.28571428571428575
10,0.6666666666666666,4.562677229377889,Naive,0.18181818181818182
