complexity,coverage rate,avg length,method,F1 score
"(12,2)",0.9407407407407408,62.09628553614357,Data splitting,0.4615384615384615
"(12,2)",0.8888888888888888,19.210152590242846,Naive,0.13333333333333333
"(12,2)",0.9191919191919192,40.81882378070791,MLE,0.45454545454545453
"(12,2)",0.9084967320261438,59.813534361396215,Data splitting,0.6428571428571428
"(12,2)",0.7777777777777778,19.187576659772,Naive,0.28571428571428575
"(12,2)",0.8703703703703703,41.886151043478655,MLE,0.5217391304347826
"(12,2)",0.8051948051948052,67.21049814647411,Data splitting,0.6206896551724137
"(12,2)",0.8148148148148148,23.888543168270235,Naive,0.5
"(12,2)",0.9259259259259259,41.7886593573465,MLE,0.39999999999999997
"(12,2)",0.9126984126984127,66.81293450408253,Data splitting,0.4799999999999999
"(12,2)",0.8611111111111112,27.889269624494133,Naive,0.4210526315789474
"(12,2)",0.9444444444444444,36.58630419060324,MLE,0.4210526315789474
"(12,2)",0.905511811023622,57.672825359600914,Data splitting,0.5384615384615385
"(12,2)",0.8333333333333334,12.340978527891634,Naive,0.15384615384615385
"(12,2)",0.8888888888888888,28.56646077139855,MLE,0.37499999999999994
"(12,2)",0.9285714285714286,43.04390082887363,Data splitting,0.56
"(12,2)",0.7222222222222222,12.295777375531815,Naive,0.0
"(12,2)",0.8425925925925926,42.6665714885659,MLE,0.5217391304347826
"(12,2)",0.8888888888888888,50.79266202225988,Data splitting,0.45454545454545453
"(12,2)",0.7530864197530864,25.35694379730632,Naive,0.5
"(12,2)",0.8787878787878788,39.35068673500106,MLE,0.5454545454545454
"(12,2)",0.8950617283950617,59.165157618226615,Data splitting,0.5517241379310345
"(12,2)",0.8472222222222222,26.760978015490693,Naive,0.7368421052631579
"(12,2)",0.8888888888888888,36.569037430511216,MLE,0.5
"(12,2)",0.9487179487179487,55.42696789212562,Data splitting,0.6666666666666667
"(12,2)",0.8444444444444444,19.053522537295326,Naive,0.25000000000000006
"(12,2)",0.8518518518518519,37.12213116611449,MLE,0.5
"(12,2)",0.8968253968253969,60.06996929139105,Data splitting,0.64
"(12,2)",0.8333333333333334,16.870170454500688,Naive,0.39999999999999997
"(12,2)",0.8888888888888888,40.48775839435892,MLE,0.39999999999999997
"(12,2)",0.875,53.18337824194539,Data splitting,0.5925925925925926
"(12,2)",0.8222222222222222,14.844383854603578,Naive,0.37499999999999994
"(12,2)",0.8888888888888888,32.665524976388674,MLE,0.4705882352941177
"(12,2)",0.837037037037037,51.574296455883974,Data splitting,0.6153846153846153
"(12,2)",0.8913043478260869,16.0804217776634,Naive,0.4705882352941177
"(12,2)",0.9126984126984127,41.038499586601056,MLE,0.56
"(12,2)",0.7925925925925926,57.13030248475571,Data splitting,0.6153846153846153
"(12,2)",0.7222222222222222,23.641556755965247,Naive,0.47619047619047616
"(12,2)",0.9037037037037037,43.81983424027184,MLE,0.6923076923076923
"(12,2)",0.9298245614035088,53.86919111110971,Data splitting,0.6666666666666666
"(12,2)",0.8271604938271605,22.06044905337751,Naive,0.7000000000000001
"(12,2)",0.9222222222222223,40.90342854096561,MLE,0.47619047619047616
"(12,2)",0.9084967320261438,66.5773471110851,Data splitting,0.6428571428571428
"(12,2)",0.8611111111111112,20.59923256245938,Naive,0.3157894736842105
"(12,2)",0.8796296296296297,43.36443350781011,MLE,0.6086956521739131
"(12,2)",0.9444444444444444,69.70014052401423,Data splitting,0.5925925925925926
"(12,2)",0.8484848484848485,27.353374234818276,Naive,0.5454545454545454
"(12,2)",0.9012345679012346,52.563359392879555,MLE,0.7000000000000001
"(12,2)",0.954248366013072,61.654487048729585,Data splitting,0.6428571428571428
"(12,2)",0.8611111111111112,27.830461852277317,Naive,0.39999999999999997
"(12,2)",0.8253968253968254,34.62263014536889,MLE,0.33333333333333326
"(12,2)",0.9166666666666666,42.15529708338758,Data splitting,0.43478260869565216
"(12,2)",0.8055555555555556,21.923903031346565,Naive,0.2105263157894737
"(12,2)",0.8571428571428571,31.851248552324787,MLE,0.33333333333333326
"(12,2)",0.8803418803418803,42.903910681388645,Data splitting,0.4999999999999999
"(12,2)",0.8253968253968254,17.838876750894332,Naive,0.33333333333333326
"(12,2)",0.8472222222222222,35.105030352330196,MLE,0.5263157894736842
"(12,2)",0.9401709401709402,49.54954555050494,Data splitting,0.6666666666666667
"(12,2)",0.6666666666666666,20.137394175042477,Naive,0.39999999999999997
"(12,2)",0.9365079365079365,32.88031597820761,MLE,0.2222222222222222
"(12,2)",0.905982905982906,56.5289949490183,Data splitting,0.41666666666666663
"(12,2)",0.8518518518518519,12.283085944086418,Naive,0.14285714285714288
"(12,2)",0.8444444444444444,36.62798834298365,MLE,0.1904761904761905
"(12,2)",0.9264705882352942,52.752013015645765,Data splitting,0.4444444444444444
"(12,2)",0.7777777777777778,19.384179012320203,Naive,0.2222222222222222
"(12,2)",0.9047619047619048,40.97082703151173,MLE,0.33333333333333326
"(12,2)",0.8333333333333334,53.760081377236595,Data splitting,0.5517241379310345
"(12,2)",0.8611111111111112,19.177901615784872,Naive,0.26666666666666666
"(12,2)",0.8444444444444444,45.25069608022059,MLE,0.380952380952381
"(12,2)",0.9166666666666666,68.74629303181291,Data splitting,0.5925925925925926
"(12,2)",0.7777777777777778,22.319016221114087,Naive,0.3529411764705882
"(12,2)",0.7888888888888889,35.31196538180214,MLE,0.5714285714285713
"(12,2)",0.8611111111111112,52.595233940322046,Data splitting,0.5925925925925926
"(12,2)",0.8333333333333334,21.126247471839473,Naive,0.3529411764705882
"(12,3)",0.9375,36.387639624666484,MLE,0.2105263157894737
"(12,3)",0.9318181818181818,37.363228834422735,Data splitting,0.2727272727272727
"(12,3)",0.8125,11.73262468556059,Naive,0.0
"(12,3)",0.90625,42.04494289936444,MLE,0.3157894736842105
"(12,3)",0.9083333333333333,63.394510344742585,Data splitting,0.6923076923076923
"(12,3)",0.7083333333333334,16.609071908800825,Naive,0.14285714285714288
"(12,3)",0.921875,42.49948365011912,MLE,0.3157894736842105
"(12,3)",0.8928571428571429,72.02721147859906,Data splitting,0.56
"(12,3)",0.825,23.987798792116063,Naive,0.25000000000000006
"(12,3)",0.75,28.383889520879222,MLE,0.25000000000000006
"(12,3)",0.9285714285714286,54.19411274043953,Data splitting,0.64
"(12,3)",0.6875,13.994678919801089,Naive,0.15384615384615385
"(12,3)",0.8958333333333334,51.366471283693166,MLE,0.5217391304347826
"(12,3)",0.9166666666666666,72.41609177572178,Data splitting,0.6153846153846153
"(12,3)",0.75,13.839258600706247,Naive,0.26666666666666666
"(12,3)",0.8625,53.252918564137325,MLE,0.380952380952381
"(12,3)",0.84375,68.24243943710714,Data splitting,0.34782608695652173
"(12,3)",0.7857142857142857,26.38308188703805,Naive,0.33333333333333326
"(12,3)",0.95,56.34803757100209,MLE,0.28571428571428564
"(12,3)",0.8984375,78.7413952102331,Data splitting,0.6666666666666666
"(12,3)",0.775,28.547492095556244,Naive,0.12500000000000003
"(12,3)",0.7916666666666666,26.55946226442688,MLE,0.28571428571428575
"(12,3)",0.9230769230769231,60.339562469619395,Data splitting,0.5833333333333334
"(12,3)",0.6875,12.093381070860644,Naive,0.15384615384615385
"(12,3)",0.8928571428571429,45.50284018270782,MLE,0.4444444444444444
"(12,3)",0.875,62.47221662481223,Data splitting,0.5217391304347826
"(12,3)",0.825,25.777790117925612,Naive,0.37499999999999994
"(12,3)",0.9166666666666666,52.95943357308088,MLE,0.39999999999999997
"(12,3)",0.8125,53.03765892226623,Data splitting,0.380952380952381
"(12,3)",0.8571428571428571,30.759523262927008,Naive,0.2222222222222222
"(12,3)",0.85,34.78663541889218,MLE,0.12500000000000003
"(12,3)",0.875,63.408633439536175,Data splitting,0.47619047619047616
"(12,3)",0.78125,12.194604934806566,Naive,0.26666666666666666
"(12,3)",0.9027777777777778,42.553375559599175,MLE,0.5
"(12,3)",0.8365384615384616,58.870363884557406,Data splitting,0.6666666666666667
"(12,3)",0.775,19.838097734685334,Naive,0.37499999999999994
"(12,3)",0.875,51.96711259305023,MLE,0.2105263157894737
"(12,3)",0.8928571428571429,68.63650029998905,Data splitting,0.56
"(12,3)",0.8125,25.574980626558688,Naive,0.0
"(12,3)",0.9,49.122301226036,MLE,0.47619047619047616
"(12,3)",0.85,67.94173293933393,Data splitting,0.761904761904762
"(12,3)",0.6785714285714286,29.101485112820797,Naive,0.5555555555555556
"(12,3)",0.9464285714285714,37.231198868999414,MLE,0.4444444444444444
"(12,3)",0.9270833333333334,43.00950983732759,Data splitting,0.34782608695652173
"(12,3)",0.8125,17.722181170971922,Naive,0.26666666666666666
"(12,3)",0.8611111111111112,51.96554521191019,MLE,0.39999999999999997
"(12,3)",0.90625,82.87720942449124,Data splitting,0.5185185185185185
"(12,3)",0.875,13.286298553012871,Naive,0.28571428571428575
"(12,3)",0.8611111111111112,54.076784574631375,MLE,0.39999999999999997
"(12,3)",0.9134615384615384,67.55072634412586,Data splitting,0.6666666666666667
"(12,3)",0.7083333333333334,24.94693785392039,Naive,0.23529411764705885
"(12,3)",0.9375,48.6052923813205,MLE,0.4705882352941177
"(12,3)",0.9038461538461539,63.17722951903002,Data splitting,0.5833333333333334
"(12,3)",0.6875,10.409553890766034,Naive,0.3076923076923077
"(12,3)",0.8636363636363636,39.82339387565631,MLE,0.6363636363636364
"(12,3)",0.9107142857142857,56.7087148958375,Data splitting,0.64
"(12,3)",0.8541666666666666,21.321297470591503,Naive,0.23529411764705885
"(12,3)",0.9166666666666666,37.22904460518628,MLE,0.3529411764705882
"(12,3)",0.8916666666666667,59.46484985074074,Data splitting,0.4615384615384615
"(12,3)",0.75,11.055068418230569,Naive,0.14285714285714288
"(12,3)",0.8392857142857143,36.281691602699865,MLE,0.2222222222222222
"(12,3)",0.9326923076923077,54.74502438390474,Data splitting,0.5833333333333334
"(12,3)",0.7916666666666666,25.0259633961725,Naive,0.3529411764705882
"(12,3)",0.9375,44.290661962122336,MLE,0.5263157894736842
"(12,3)",0.9204545454545454,59.15731527046507,Data splitting,0.5454545454545454
"(12,3)",0.7083333333333334,21.943838957973494,Naive,0.14285714285714288
"(12,3)",0.825,44.346227957901355,MLE,0.37499999999999994
"(12,3)",0.8359375,69.42229614408612,Data splitting,0.5925925925925926
"(12,3)",0.84375,22.720354845592862,Naive,0.5333333333333333
"(12,3)",0.9375,48.35755720458219,MLE,0.3157894736842105
"(12,3)",0.9318181818181818,69.11655850350749,Data splitting,0.45454545454545453
"(12,3)",0.825,17.300724483269704,Naive,0.37499999999999994
"(12,3)",0.8947368421052632,48.695955146057585,MLE,0.631578947368421
"(12,3)",0.9381443298969072,51.38544733651422,Data splitting,0.41666666666666663
"(12,3)",0.8,15.256526584982982,Naive,0.39999999999999997
"(12,3)",0.8472222222222222,41.84855471951304,MLE,0.5
"(12,3)",0.90625,46.02918563905589,Data splitting,0.43478260869565216
"(12,3)",0.8,18.902673485750558,Naive,0.37499999999999994
"(12,3)",0.8125,31.95840485909349,MLE,0.23529411764705885
"(12,3)",0.9166666666666666,54.536081944387924,Data splitting,0.6956521739130435
"(12,3)",0.75,11.9661410450254,Naive,0.14285714285714288
"(12,3)",0.9464285714285714,48.18959824803185,MLE,0.2222222222222222
"(12,3)",0.9479166666666666,65.52178422190342,Data splitting,0.43478260869565216
"(12,3)",0.78125,23.61227202399931,Naive,0.13333333333333333
"(12,3)",0.875,42.56577253278521,MLE,0.39999999999999997
"(12,3)",0.8888888888888888,86.6638475658554,Data splitting,0.6896551724137931
"(12,3)",0.8125,39.43677062431234,Naive,0.4210526315789474
"(12,3)",0.8333333333333334,41.88264446333013,MLE,0.19999999999999998
"(12,3)",0.9038461538461539,41.59736365092283,Data splitting,0.41666666666666663
"(12,3)",0.775,20.60093146043301,Naive,0.0
"(12,4)",0.8571428571428571,34.68800885270266,MLE,0.13333333333333333
"(12,4)",0.7714285714285715,46.65597119079536,Data splitting,0.5714285714285713
"(12,4)",0.6938775510204082,28.332228254332207,Naive,0.33333333333333326
"(12,4)",0.8285714285714286,30.55104251652472,MLE,0.37499999999999994
"(12,4)",0.8571428571428571,40.83048953431824,Data splitting,0.33333333333333326
"(12,4)",0.8571428571428571,12.553568455149172,Naive,0.14285714285714288
"(12,4)",0.9464285714285714,39.79373239932558,MLE,0.5263157894736842
"(12,4)",0.8952380952380953,44.687081680968724,Data splitting,0.5384615384615385
"(12,4)",0.8,24.021762811242084,Naive,0.37499999999999994
"(12,4)",0.9642857142857143,24.50349967830248,MLE,0.39999999999999997
"(12,4)",0.9183673469387755,34.76971467471842,Data splitting,0.4799999999999999
"(12,4)",0.8214285714285714,11.340634730726501,Naive,0.39999999999999997
"(12,4)",0.9047619047619048,36.54479523464333,MLE,0.3529411764705882
"(12,4)",0.8952380952380953,56.033060845748494,Data splitting,0.5384615384615385
"(12,4)",0.8,19.675178451122065,Naive,0.37499999999999994
"(12,4)",0.9,36.55042833605825,MLE,0.47619047619047616
"(12,4)",0.9571428571428572,39.78099159989402,Data splitting,0.1904761904761905
"(12,4)",0.8095238095238095,12.735018858589124,Naive,0.23529411764705885
"(12,4)",0.875,30.910021168612356,MLE,0.4210526315789474
"(12,4)",0.8441558441558441,32.37239538518873,Data splitting,0.5454545454545454
"(12,4)",0.7714285714285715,13.896042160633693,Naive,0.37499999999999994
"(12,4)",0.8857142857142857,32.44710155269278,MLE,0.37499999999999994
"(12,4)",0.9010989010989011,43.872650620268416,Data splitting,0.4999999999999999
"(12,4)",0.7857142857142857,14.92732944441457,Naive,0.15384615384615385
"(12,4)",0.8571428571428571,44.6374212064319,MLE,0.39999999999999997
"(12,4)",0.8961038961038961,51.778055630240715,Data splitting,0.36363636363636365
"(12,4)",0.7857142857142857,27.347667414254868,Naive,0.4705882352941177
"(12,4)",0.9642857142857143,83.52355412437058,MLE,0.26666666666666666
"(12,4)",0.8831168831168831,32.823493632330276,Data splitting,0.36363636363636365
"(12,4)",0.8571428571428571,10.405723870001209,Naive,0.0
"(12,4)",0.9285714285714286,49.60036147128341,MLE,0.5333333333333333
"(12,4)",0.9166666666666666,41.9765593418243,Data splitting,0.43478260869565216
"(12,4)",0.8095238095238095,23.87500846184593,Naive,0.42857142857142855
"(12,4)",0.9183673469387755,30.254046612483418,MLE,0.5555555555555556
"(12,4)",0.8571428571428571,37.53602737683571,Data splitting,0.6956521739130435
"(12,4)",0.8,11.873765087530792,Naive,0.5000000000000001
"(12,4)",0.9387755102040817,39.91028165126935,MLE,0.5555555555555556
"(12,4)",0.8571428571428571,35.11689284957914,Data splitting,0.36363636363636365
"(12,4)",0.7857142857142857,17.890858052764138,Naive,0.39999999999999997
"(12,4)",0.8214285714285714,33.03038951758771,MLE,0.39999999999999997
"(12,4)",0.9523809523809523,44.711121874019,Data splitting,0.5217391304347826
"(12,4)",0.8571428571428571,12.461119952799594,Naive,0.3076923076923077
"(12,4)",0.8571428571428571,43.08016721751953,MLE,0.4210526315789474
"(12,4)",0.9090909090909091,52.529574231283846,Data splitting,0.5454545454545454
"(12,4)",0.7678571428571429,28.557144058431664,Naive,0.3157894736842105
"(12,4)",0.9206349206349206,42.66646347189117,MLE,0.39999999999999997
"(12,4)",0.873015873015873,46.359729435978515,Data splitting,0.3
"(12,4)",0.8095238095238095,23.559322631991208,Naive,0.3529411764705882
"(12,4)",0.9365079365079365,39.09964961072546,MLE,0.5
"(12,4)",0.9693877551020408,37.81225199014818,Data splitting,0.64
"(12,4)",0.7755102040816326,18.94157973374038,Naive,0.4444444444444444
"(12,4)",0.8857142857142857,30.836788904456828,MLE,0.5000000000000001
"(12,4)",0.8673469387755102,44.03116788244657,Data splitting,0.4799999999999999
"(12,4)",0.8214285714285714,12.056946130257046,Naive,0.39999999999999997
"(12,4)",0.9285714285714286,46.108970267290815,MLE,0.3529411764705882
"(12,4)",0.8928571428571429,54.76425841445863,Data splitting,0.6956521739130435
"(12,4)",0.7142857142857143,19.275835643522285,Naive,0.14285714285714288
"(12,4)",0.8571428571428571,26.12517757945934,MLE,0.28571428571428575
"(12,4)",0.9340659340659341,35.876072291278106,Data splitting,0.6666666666666667
"(12,4)",0.7857142857142857,9.829659992522272,Naive,0.15384615384615385
"(12,4)",0.8367346938775511,32.60676675983114,MLE,0.2222222222222222
"(12,4)",0.8928571428571429,34.18302955635069,Data splitting,0.5217391304347826
"(12,4)",0.7142857142857143,13.677363908123308,Naive,0.0
"(12,4)",0.8367346938775511,36.891916926097146,MLE,0.33333333333333326
"(12,4)",0.9285714285714286,42.681422841136495,Data splitting,0.4210526315789474
"(12,4)",0.8214285714285714,19.489667742717213,Naive,0.26666666666666666
"(12,4)",0.9285714285714286,31.08682693115594,MLE,0.26666666666666666
"(12,4)",0.9523809523809523,52.90671405923952,Data splitting,0.6
"(12,4)",0.8333333333333334,23.074391375505083,Naive,0.4705882352941177
"(12,4)",0.9285714285714286,28.57229037787524,MLE,0.0
"(12,4)",0.9523809523809523,37.821782189115304,Data splitting,0.34782608695652173
"(12,4)",0.7428571428571429,12.647061976704546,Naive,0.0
"(12,4)",0.8,32.28446833250043,MLE,0.25000000000000006
"(12,4)",0.8571428571428571,30.353246427720155,Data splitting,0.3157894736842105
"(12,4)",0.6666666666666666,12.372930529383499,Naive,0.28571428571428575
"(12,4)",0.8571428571428571,39.69945026966977,MLE,0.25000000000000006
"(12,4)",0.8241758241758241,55.16195738351827,Data splitting,0.5833333333333334
"(12,4)",0.7857142857142857,10.317385067399291,Naive,0.15384615384615385
"(12,4)",0.8775510204081632,38.31280899661828,MLE,0.33333333333333326
"(12,4)",0.9857142857142858,54.065855520249066,Data splitting,0.47619047619047616
"(12,4)",0.8285714285714286,22.65693130819546,Naive,0.25000000000000006
"(12,4)",0.8775510204081632,35.945073235011115,MLE,0.33333333333333326
"(12,4)",0.9047619047619048,44.389935686708796,Data splitting,0.5217391304347826
"(12,4)",0.8214285714285714,14.818004422610345,Naive,0.26666666666666666
"(12,4)",0.9285714285714286,26.903568000896843,MLE,0.0
"(12,4)",0.7857142857142857,38.1066511128975,Data splitting,0.47619047619047616
"(12,4)",0.9285714285714286,9.839173504489716,Naive,0.0
"(12,4)",0.9285714285714286,32.01117070020986,MLE,0.3529411764705882
"(12,4)",0.9230769230769231,43.4299317355434,Data splitting,0.5833333333333334
"(12,4)",0.8571428571428571,10.226374182461447,Naive,0.16666666666666669
"(12,5)",0.8461538461538461,29.557195009178784,MLE,0.28571428571428575
"(12,5)",0.9305555555555556,29.495079046400935,Data splitting,0.43478260869565216
"(12,5)",0.0,10.619985425493205,Naive,0.16666666666666669
"(12,5)",0.7916666666666666,26.550661912549334,MLE,0.631578947368421
"(12,5)",0.95,20.656655603120704,Data splitting,0.47619047619047616
"(12,5)",0.6666666666666666,12.22341253507272,Naive,0.28571428571428575
"(12,5)",0.9583333333333334,26.80598120824297,MLE,0.5333333333333333
"(12,5)",0.9,23.73227397607284,Data splitting,0.6666666666666666
"(12,5)",0.7222222222222222,15.05648172606573,Naive,0.42857142857142855
"(12,5)",0.8958333333333334,27.423949101286677,MLE,0.4210526315789474
"(12,5)",0.8787878787878788,24.95705689251427,Data splitting,0.36363636363636365
"(12,5)",0.7222222222222222,10.585141075202129,Naive,0.14285714285714288
"(12,5)",0.8958333333333334,26.9921978226876,MLE,0.7368421052631579
"(12,5)",0.9,22.40165680863413,Data splitting,0.5714285714285713
"(12,5)",0.7222222222222222,14.122099422249441,Naive,0.42857142857142855
"(12,5)",0.8809523809523809,27.218756539005035,MLE,0.4444444444444444
"(12,5)",0.8717948717948718,20.609667314901188,Data splitting,0.5833333333333334
"(12,5)",0.7777777777777778,11.848111607313548,Naive,0.42857142857142855
"(12,5)",0.7777777777777778,28.34039878410542,MLE,0.28571428571428575
"(12,5)",0.9259259259259259,21.91871771484804,Data splitting,0.5
"(12,5)",0.75,11.360361129253784,Naive,0.15384615384615385
"(12,5)",0.9,27.04833435574982,MLE,0.37499999999999994
"(12,5)",0.9,21.557931523445816,Data splitting,0.47619047619047616
"(12,5)",0.8333333333333334,11.734576781314486,Naive,0.26666666666666666
"(12,5)",0.96,31.7907868017749,MLE,0.5000000000000001
"(12,5)",0.8541666666666666,24.73442408443383,Data splitting,0.4210526315789474
"(12,5)",1.0,10.278687268935585,Naive,0.16666666666666669
