complexity,coverage rate,avg length,method,F1 score
"(10,3)",0.875,11.209687639722498,MLE,0.6666666666666666
"(10,3)",0.9594594594594594,23.882816215548722,Data splitting,0.45000000000000007
"(10,3)",0.8765432098765432,10.366930291099049,Naive,0.5238095238095238
"(10,3)",0.9,13.103827848228894,MLE,0.4878048780487804
"(10,3)",0.7027027027027027,33.81930473969274,Data splitting,0.45000000000000007
"(10,3)",0.9012345679012346,13.746446331246721,Naive,0.5238095238095238
"(10,3)",0.935064935064935,12.214575383652699,MLE,0.5789473684210525
"(10,3)",0.8648648648648649,32.67071488826049,Data splitting,0.45000000000000007
"(10,3)",0.9382716049382716,11.751284156259512,Naive,0.5238095238095238
"(10,3)",0.9027777777777778,12.384780679422738,MLE,0.6666666666666666
"(10,3)",0.7702702702702703,27.769393252545854,Data splitting,0.45000000000000007
